## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.modelSpecCode,entity.grade,entity.fullColour,entity.filteringColour,entity.fuelType,entity.transmission,entity.driveTrain,entity.interiorColor,entity.exteriorColor,entity.versionCode,entity.versionDescription,entity.dealerId,entity.dealerName,entity.eimCode,entity.filterCollectionValue
SJNTAAJ12U1299450,Qashqai,,,,30915,,1,,29594,Acenta Premium,NBQG,Burgundy,Petrol,Manual,2WD,,,G81EG3D00,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51769,Dorchester Nissan,TDZARDYJ12TEBA-W--,Mayank
SJNTAAJ12U1388895,Qashqai,,,,30345,,1,,29594,Acenta Premium,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3E10,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51529,Brindley Nissan,TDZARDYJ12TEB--3-A,Mayank
SJNTAAJ12U1389064,Qashqai,,,,30345,,1,,29594,Acenta Premium,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3E10,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51855,RRG Bury,TDZARDYJ12TEB--3-A,Mayank
SJNTAAJ12U1389449,Qashqai,,,,30345,,1,,29594,Acenta Premium,KY0G,Blade Silver,Petrol,Manual,2WD,,,G83EG3E10,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51897,Marshall Reading,TDZARDYJ12TEB--3-A,Mayank
SJNTAAJ12U1390998,Qashqai,,,,30465,,1,,29594,Acenta Premium,NBVG,Fuji Sunset Red,Petrol,Manual,2WD,,,G83EG3E10,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51735,Chorley Nissan (Blackpool),TDZARDYJ12TEB--3-A,Mayank
SJNTAAJ12U1369114,Qashqai,,,,30465,,1,,29594,Acenta Premium,NBVG,Fuji Sunset Red,Petrol,Manual,2WD,,,G83EG3E10,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51962,West Way Stourbridge,TDZARDYJ12TEB--3-A,Mayank
SJNTAAJ12U1392798,Qashqai,,,,30345,,1,,29594,Acenta Premium,RBNG,Ink Blue,Petrol,Manual,2WD,,,G83EG3E10,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51096,Wilsons Autos & Coachworks Ltd,TDZARDYJ12TEB--3-A,Mayank
SJNTAAJ12U1392020,Qashqai,,,,30345,,1,,29594,Acenta Premium,RBNG,Ink Blue,Petrol,Manual,2WD,,,G83EG3E10,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51707,Chorley Nissan (Burnley),TDZARDYJ12TEB--3-A,Mayank
SJNTAAJ12U1372904,Qashqai,,,,30345,,1,,29594,Acenta Premium,RBNG,Ink Blue,Petrol,Manual,2WD,,,G83EG3E10,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51802,Western,TDZARDYJ12TEB--3-A,Mayank
SJNTAAJ12U1359054,Qashqai,,,,30465,,1,,29594,Acenta Premium,RCFG,Magnetic blue,Petrol,Manual,2WD,,,G83EG3E10,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51947,Cars2 Wakefield,TDZARDYJ12TEB--3-A,Mayank
SJNTAAJ12U1384635,Qashqai,,,,30465,,1,,29594,Acenta Premium,RCFG,Magnetic blue,Petrol,Manual,2WD,,,G83EG3E10,DIG-T 140 Mild Hybrid Manual 2WD Acenta Premium,51095,West End Motors (Bodmin) Ltd,TDZARDYJ12TEB--3-A,Mayank
SJNTAAJ12U1304152,Qashqai,,,,33955,,1,,29594,N-Connecta,XEYG,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51969,Yeomans,TDZAREYJ12TEBB-WEM,Mayank
SJNTAAJ12U1311187,Qashqai,,,,33155,,1,,29594,N-Connecta,XDFG,Two Tone Storm White & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51425,Ancaster,TDZAREYJ12TEB--W-M,Mayank
SJNTAAJ12U1299366,Qashqai,,,,32515,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51549,F J Chalke Ltd,TDZAREYJ12TEB--W--,Mayank
SJNTAAJ12U1302242,Qashqai,,,,33165,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51863,Greenhous Shrewsbury,TDZAREYJ12TEBB-W--,Mayank
SJNTAAJ12U1311684,Qashqai,,,,33165,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51841,Griffin Mill Garages Ltd,TDZAREYJ12TEBB-W--,Mayank
SJNTAAJ12U1391489,Qashqai,,,,33435,,1,,29594,N-Connecta,NBQG,Burgundy,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51538,Wessex Garages Cardiff,TDZAREYJ12TEBB-3E-,Mayank
SJNTAAJ12U1361820,Qashqai,,,,33435,,1,,29594,N-Connecta,QABG,Storm White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51674,Park's,TDZAREYJ12TEBB-3E-,Mayank
SJNTAAJ12U1391138,Qashqai,,,,33435,,1,,29594,N-Connecta,QABG,Storm White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51948,Wessex Garages (Newport),TDZAREYJ12TEBB-3E-,Mayank
SJNTAAJ12U1362923,Qashqai,,,,33315,,1,,29594,N-Connecta,RBNG,Ink Blue,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51958,West Way Manchester,TDZAREYJ12TEBB-3E-,Mayank
SJNTAAJ12U1331715,Qashqai,,,,32515,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51784,Retail Group Liverpool,TDZAREYJ12TEB--3--,Mayank
SJNTAAJ12U1393100,Qashqai,,,,32515,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51898,Lookers Leeds,TDZAREYJ12TEB--3--,Mayank
SJNTAAJ12U1364683,Qashqai,,,,32635,,1,,29594,N-Connecta,KBYG,Ceramic Grey,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51945,Marshall Leicester,TDZAREYJ12TEB--3--,Mayank
SJNTAAJ12U1367401,Qashqai,,,,32635,,1,,29594,N-Connecta,KBYG,Ceramic Grey,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51778,Lookers Nissan Chester,TDZAREYJ12TEB--3--,Mayank
SJNTAAJ12U1393489,Qashqai,,,,32635,,1,,29594,N-Connecta,KBYG,Ceramic Grey,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51778,Lookers Nissan Chester,TDZAREYJ12TEB--3--,Mayank
SJNTAAJ12U1392393,Qashqai,,,,32635,,1,,29594,N-Connecta,QABG,Storm White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51770,Marshall Lincoln,TDZAREYJ12TEB--3--,Mayank
SJNTAAJ12U1394817,Qashqai,,,,32635,,1,,29594,N-Connecta,QABG,Storm White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51955,West Way Altrincham,TDZAREYJ12TEB--3--,Mayank
SJNTAAJ12U1314664,Qashqai,,,,32515,,1,,29594,N-Connecta,RBNG,Ink Blue,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51549,F J Chalke Ltd,TDZAREYJ12TEB--3--,Mayank
SJNTAAJ12U1345052,Qashqai,,,,32140,,1,,29594,N-Connecta,326G,Arctic White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51863,Greenhous Shrewsbury,TDZAREYJ12TEB--3--,Mayank
SJNTAAJ12U1389582,Qashqai,,,,32785,,1,,29594,N-Connecta,NBVG,Fuji Sunset Red,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51809,Bristol Street Motors,TDZAREYJ12TEB--3E-,Mayank
SJNTAAJ12U1389563,Qashqai,,,,32785,,1,,29594,N-Connecta,NBVG,Fuji Sunset Red,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51538,Wessex Garages Cardiff,TDZAREYJ12TEB--3E-,Mayank
SJNTAAJ12U1389407,Qashqai,,,,32785,,1,,29594,N-Connecta,QABG,Storm White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51538,Wessex Garages Cardiff,TDZAREYJ12TEB--3E-,Mayank
SJNTAAJ12U1389712,Qashqai,,,,32785,,1,,29594,N-Connecta,RCFG,Magnetic blue,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51809,Bristol Street Motors,TDZAREYJ12TEB--3E-,Mayank
SJNTAAJ12U1389736,Qashqai,,,,32785,,1,,29594,N-Connecta,RCFG,Magnetic blue,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51538,Wessex Garages Cardiff,TDZAREYJ12TEB--3E-,Mayank
SJNTAAJ12U1389165,Qashqai,,,,32290,,1,,29594,N-Connecta,326G,Arctic White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51809,Bristol Street Motors,TDZAREYJ12TEB--3E-,Mayank
SJNTAAJ12U1389652,Qashqai,,,,32290,,1,,29594,N-Connecta,326G,Arctic White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51850,Bristol Street Motors Derby,TDZAREYJ12TEB--3E-,Mayank
SJNTAAJ12U1388743,Qashqai,,,,33165,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51529,Brindley Nissan,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1388759,Qashqai,,,,33165,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51970,W.R.Davies,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1383741,Qashqai,,,,33165,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51793,S.G. Petch,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1388681,Qashqai,,,,33165,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51607,Hendy,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1388580,Qashqai,,,,33165,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51858,Bristol Street Motors,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1388068,Qashqai,,,,33165,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51163,Wessex Garages (Bristol),TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1388378,Qashqai,,,,33165,,1,,29594,N-Connecta,KADG,Gun Metallic,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51051,Lookers Newcastle,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1378292,Qashqai,,,,33285,,1,,29594,N-Connecta,KBYG,Ceramic Grey,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51863,Greenhous Shrewsbury,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1385168,Qashqai,,,,33285,,1,,29594,N-Connecta,KBYG,Ceramic Grey,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51051,Lookers Newcastle,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1381682,Qashqai,,,,33285,,1,,29594,N-Connecta,KBYG,Ceramic Grey,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51410,Chorley Nissan,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1350236,Qashqai,,,,33165,,1,,29594,N-Connecta,KY0G,Blade Silver,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51125,Howards Nissan,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1369292,Qashqai,,,,33165,,1,,29594,N-Connecta,KY0G,Blade Silver,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51833,Crayford & Abbs Ltd,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1312169,Qashqai,,,,33285,,1,,29594,N-Connecta,NBVG,Fuji Sunset Red,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51113,D S Dalgleish & Son,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1366527,Qashqai,,,,33285,,1,,29594,N-Connecta,NBVG,Fuji Sunset Red,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51004,Barnard & Brough-HaywardsHeath,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1375718,Qashqai,,,,33285,,1,,29594,N-Connecta,NBVG,Fuji Sunset Red,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51778,Lookers Nissan Chester,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1375436,Qashqai,,,,33285,,1,,29594,N-Connecta,NBVG,Fuji Sunset Red,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51812,Norton Way,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1394270,Qashqai,,,,33285,,1,,29594,N-Connecta,NBVG,Fuji Sunset Red,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51889,Macklin Motors Glasgow Central,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1312189,Qashqai,,,,33285,,1,,29594,N-Connecta,QABG,Storm White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51970,W.R.Davies,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1380807,Qashqai,,,,33285,,1,,29594,N-Connecta,QABG,Storm White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51745,Wessex Garages Gloucester,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1393339,Qashqai,,,,33285,,1,,29594,N-Connecta,QABG,Storm White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51486,Glyn Hopkin Ltd,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1335814,Qashqai,,,,33165,,1,,29594,N-Connecta,RBNG,Ink Blue,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51627,Glyn Hopkin Ltd,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1394175,Qashqai,,,,33285,,1,,29594,N-Connecta,RCFG,Magnetic blue,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51674,Park's,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1383059,Qashqai,,,,33285,,1,,29594,N-Connecta,RCFG,Magnetic blue,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51051,Lookers Newcastle,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1385041,Qashqai,,,,33285,,1,,29594,N-Connecta,RCFG,Magnetic blue,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51945,Marshall Leicester,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1352373,Qashqai,,,,32540,,1,,29594,N-Connecta,Z10G,Flame Red,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51784,Retail Group Liverpool,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1352841,Qashqai,,,,33165,,1,,29594,N-Connecta,Z11G,Pearl Black,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51937,Cars2 Huddersfield,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1380295,Qashqai,,,,33165,,1,,29594,N-Connecta,Z11G,Pearl Black,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51784,Retail Group Liverpool,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1376599,Qashqai,,,,33165,,1,,29594,N-Connecta,Z11G,Pearl Black,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51731,Western Edinburgh (Straiton),TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1376614,Qashqai,,,,33165,,1,,29594,N-Connecta,Z11G,Pearl Black,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51813,Bassetts,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1362788,Qashqai,,,,32790,,1,,29594,N-Connecta,326G,Arctic White,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51113,D S Dalgleish & Son,TDZAREYJ12TEBB-3--,Mayank
SJNTAAJ12U1321006,Qashqai,,,,33155,,1,,29594,N-Connecta,XFVG,Two Tone Magnetic Blue & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51951,Hendy,TDZAREYJ12TEB--3-M,Mayank
SJNTAAJ12U1363239,Qashqai,,,,33155,,1,,29594,N-Connecta,XFVG,Two Tone Magnetic Blue & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3F10,DIG-T 140 Mild Hybrid Manual 2WD N-Connecta,51937,Cars2 Huddersfield,TDZAREYJ12TEB--3-M,Mayank
SJNTAAJ12U1320753,Qashqai,,,,35695,,1,,29594,Tekna,XDFB,Two Tone Storm White & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51953,Glyn Hopkin Ltd,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1319549,Qashqai,,,,35695,,1,,29594,Tekna,XDFB,Two Tone Storm White & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51627,Glyn Hopkin Ltd,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1319165,Qashqai,,,,35695,,1,,29594,Tekna,XDFB,Two Tone Storm White & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51536,Glyn Hopkin Ltd,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1318543,Qashqai,,,,35695,,1,,29594,Tekna,XDFB,Two Tone Storm White & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51337,Evans Halshaw,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1320159,Qashqai,,,,35575,,1,,29594,Tekna,XDKB,Two Tone Pearl Black & Grey Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51856,Ancaster Eltham,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1333289,Qashqai,,,,35575,,1,,29594,Tekna,XDKB,Two Tone Pearl Black & Grey Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51958,West Way Manchester,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1332858,Qashqai,,,,35575,,1,,29594,Tekna,XDKB,Two Tone Pearl Black & Grey Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51778,Lookers Nissan Chester,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1318294,Qashqai,,,,35575,,1,,29594,Tekna,XDKB,Two Tone Pearl Black & Grey Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51096,Wilsons Autos & Coachworks Ltd,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1285918,Qashqai,,,,35695,,1,,29594,Tekna,XEYB,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51841,Griffin Mill Garages Ltd,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1317179,Qashqai,,,,35695,,1,,29594,Tekna,XEYB,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51731,Western Edinburgh (Straiton),TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1334116,Qashqai,,,,35695,,1,,29594,Tekna,XEYB,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51762,Evans Halshaw,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1334098,Qashqai,,,,35695,,1,,29594,Tekna,XEYB,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51315,Ancaster,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1334136,Qashqai,,,,35695,,1,,29594,Tekna,XEYB,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51856,Ancaster Eltham,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1332510,Qashqai,,,,35695,,1,,29594,Tekna,XEYB,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51890,Western (Stirling),TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1332539,Qashqai,,,,35695,,1,,29594,Tekna,XEYB,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51958,West Way Manchester,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1332243,Qashqai,,,,35695,,1,,29594,Tekna,XEYB,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51383,Toomey Nissan Ltd,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1333492,Qashqai,,,,35695,,1,,29594,Tekna,XFUB,Two Tone Ceramic Grey & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51937,Cars2 Huddersfield,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1333771,Qashqai,,,,35695,,1,,29594,Tekna,XFUB,Two Tone Ceramic Grey & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51410,Chorley Nissan,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1332398,Qashqai,,,,35695,,1,,29594,Tekna,XFUB,Two Tone Ceramic Grey & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51951,Hendy,TDZARGYJ12TEBBAW-M,Mayank
SJNTAAJ12U1387711,Qashqai,,,,35875,,1,,29594,Tekna,XDFB,Two Tone Storm White & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51513,Pat Kirk Ltd,TDZARGYJ12TEBBHW-M,Mayank
SJNTAAJ12U1318346,Qashqai,,,,35755,,1,,29594,Tekna,XDKB,Two Tone Pearl Black & Grey Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51549,F J Chalke Ltd,TDZARGYJ12TEBBHW-M,Mayank
SJNTAAJ12U1319007,Qashqai,,,,35875,,1,,29594,Tekna,XEYB,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51421,Hurst Nissan Ctr(Newtownabbey),TDZARGYJ12TEBBHW-M,Mayank
SJNTAAJ12U1319069,Qashqai,,,,36285,,1,,29594,Tekna,XDFB,Two Tone Storm White & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51064,Barton Townley (Barrow) Ltd,TDZARGYJ12TEBBAWDM,Mayank
SJNTAAJ12U1317143,Qashqai,,,,36285,,1,,29594,Tekna,XEYB,Two Tone Fuji Sunset Red & Pearl Black Roof,Petrol,Manual,2WD,,,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,51960,West Way Rochdale,TDZARGYJ12TEBBAWDM,Mayank
