## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.inventoryId,entity.modelCode,entity.grade,entity.versionCode,entity.versionDescription,entity.version,entity.fullColour,entity.interiorColor,entity.exteriorColor,entity.fuelConsumption,entity.driveTrain,entity.fuelType,entity.transmission,entity.eimCode,entity.modelSpecCode,entity.dealerId,entity.tmpDealerName,entity.phone,entity.collectionFilter_v2
QASHQAIJ12A_G83EG3G00_NBVB_TDZARGYJ12TEBBAW--_7,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1326395,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVB,B,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51956,West Way Birmingham,+0121 502 8170,Mayank
QASHQAIJ12A_G83EG3G00_NBVB_TDZARGYJ12TEBBAW--_8,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1325077,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVB,B,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51898,Lookers Leeds,+0330 042 3411,Mayank
QASHQAIJ12A_G83EG3G00_NBVB_TDZARGYJ12TEBBAW--_9,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1324124,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVB,B,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51577,Holdcroft Nissan,+01782 204040,Mayank
QASHQAIJ12A_G83EG3G00_NBVB_TDZARGYJ12TEBBAW--_10,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1324374,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVB,B,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51486,Glyn Hopkin Ltd,+01992 711117,Mayank
QASHQAIJ12A_G83EG3G00_NBVB_TDZARGYJ12TEBBAW--_11,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1336800,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVB,B,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51784,Retail Group Liverpool,+0151 552 8002,Mayank
QASHQAIJ12A_G83EG3G00_NBVB_TDZARGYJ12TEBBAW--_12,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1332112,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVB,B,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51953,Glyn Hopkin Ltd,,Mayank
QASHQAIJ12A_G83EG3G00_NBVB_TDZARGYJ12TEBBAW--_13,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1338149,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVB,B,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51607,Hendy,+01202 532100,Mayank
QASHQAIJ12A_G83EG3G00_NBVB_TDZARGYJ12TEBBAW--_14,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1337811,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVB,B,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51336,Glyn Hopkin Ltd,+01708 737999,Mayank
QASHQAIJ12A_G83EG3G00_NBVB_TDZARGYJ12TEBBAW--_15,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1331729,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVB,B,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51910,Glyn Hopkin North London,+0203 058 3840,Mayank
QASHQAIJ12A_G83EG3G00_NBVB_TDZARGYJ12TEBBAW--_16,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1315995,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVB,B,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51551,Chorley Nissan (Preston),+01772 270270,Mayank
QASHQAIJ12A_G83EG3G00_NBVK_TDZARGYJ12TEBBAW--,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1314897,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVK,K,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51577,Holdcroft Nissan,+01782 204040,Mayank
QASHQAIJ12A_G83EG3G00_NBVK_TDZARGYJ12TEBBAW--_1,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1314897,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,NBVK,K,NBV,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51577,Holdcroft Nissan,+01782 204040,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1304290,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51956,West Way Birmingham,+0121 502 8170,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_17,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1304290,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51956,West Way Birmingham,+0121 502 8170,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_1,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1301257,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51956,West Way Birmingham,+0121 502 8170,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_2,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1317292,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51757,Wylam Garage Ltd,+01434 613560,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_3,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1317518,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51963,West Way Wolverhampton,,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_4,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1320179,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51910,Glyn Hopkin North London,+0203 058 3840,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_5,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1319312,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51876,Glyn Hopkin Ltd,01223 906838,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_6,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1318392,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51958,West Way Manchester,,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_7,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1311984,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51958,West Way Manchester,,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_8,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1316335,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51895,Ancaster Slough,+01753 218 175,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_9,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1315452,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51486,Glyn Hopkin Ltd,+01992 711117,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_10,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1315290,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51856,Ancaster Eltham,+0208 331 6900,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_11,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1314271,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51841,Griffin Mill Garages Ltd,+01443 824380,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_12,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1339003,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51929,Barnetts Dundee,+01382 647810,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_13,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1338272,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51890,Western (Stirling),+01786 637 001,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_14,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1390990,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51852,Sandicliffe,0115 9395000,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_15,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1390974,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51637,Chorley Nissan (Wigan),+01942 820 233,Mayank
QASHQAIJ12A_G83EG3G00_QABB_TDZARGYJ12TEBBAW--_16,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1350495,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,QABB,B,QAB,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51937,Cars2 Huddersfield,01484 500 888,Mayank
QASHQAIJ12A_G83EG3G00_RBNB_TDZARGYJ12TEBBAW--,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1325132,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNB,B,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51051,Lookers Newcastle,+0330 042 2667,Mayank
QASHQAIJ12A_G83EG3G00_RBNB_TDZARGYJ12TEBBAW--_8,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1325132,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNB,B,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51051,Lookers Newcastle,+0330 042 2667,Mayank
QASHQAIJ12A_G83EG3G00_RBNB_TDZARGYJ12TEBBAW--_1,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1323068,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNB,B,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51963,West Way Wolverhampton,,Mayank
QASHQAIJ12A_G83EG3G00_RBNB_TDZARGYJ12TEBBAW--_2,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1323238,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNB,B,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51699,Lookers Gateshead,+0330 042 2624,Mayank
QASHQAIJ12A_G83EG3G00_RBNB_TDZARGYJ12TEBBAW--_3,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1323607,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNB,B,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51051,Lookers Newcastle,+0330 042 2667,Mayank
QASHQAIJ12A_G83EG3G00_RBNB_TDZARGYJ12TEBBAW--_4,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1320491,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNB,B,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51051,Lookers Newcastle,+0330 042 2667,Mayank
QASHQAIJ12A_G83EG3G00_RBNB_TDZARGYJ12TEBBAW--_5,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1319502,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNB,B,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51051,Lookers Newcastle,+0330 042 2667,Mayank
QASHQAIJ12A_G83EG3G00_RBNB_TDZARGYJ12TEBBAW--_6,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1336732,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNB,B,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51802,Western,+0131 313 0011,Mayank
QASHQAIJ12A_G83EG3G00_RBNB_TDZARGYJ12TEBBAW--_7,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1335951,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNB,B,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51051,Lookers Newcastle,+0330 042 2667,Mayank
QASHQAIJ12A_G83EG3G00_RBNK_TDZARGYJ12TEBBAW--,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1332566,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNK,K,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51802,Western,+0131 313 0011,Mayank
QASHQAIJ12A_G83EG3G00_RBNK_TDZARGYJ12TEBBAW--_1,QASHQAIJ12A Tekna,,,,35055,,1,,SJNTAAJ12U1332566,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RBNK,K,RBN,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51802,Western,+0131 313 0011,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1324147,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51953,Glyn Hopkin Ltd,,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_21,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1324147,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51953,Glyn Hopkin Ltd,,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_1,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1324162,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51607,Hendy,+01202 532100,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_2,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1324295,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51536,Glyn Hopkin Ltd,+01727 733500,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_3,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1317983,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51962,West Way Stourbridge,,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_4,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1318059,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51214,Hurst Nissan Centre,+028 9038 3527,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_5,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1319810,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51956,West Way Birmingham,+0121 502 8170,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_6,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1319992,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51607,Hendy,+01202 532100,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_7,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1318904,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51910,Glyn Hopkin North London,+0203 058 3840,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_8,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1319030,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51960,West Way Rochdale,,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_9,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1335228,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51486,Glyn Hopkin Ltd,+01992 711117,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_10,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1336920,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51958,West Way Manchester,,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_11,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1336442,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51778,Lookers Nissan Chester,+0330 019 8924,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_12,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1333909,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51955,West Way Altrincham,,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_13,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1332575,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51958,West Way Manchester,,Mayank
QASHQAIJ12A_G83EG3G00_RCFB_TDZARGYJ12TEBBAW--_14,QASHQAIJ12A Tekna,,,,35175,,1,,SJNTAAJ12U1332747,QASHQAIJ12A,Tekna,G83EG3G00,DIG-T 140 Mild Hybrid Manual 2WD Tekna,DIG-T 140 Mild Hybrid 2WD,RCFB,B,RCF,44.1 mpg,2WD,Petrol,Manual,TDZARGYJ12TEBBAW--,29594,51607,Hendy,+01202 532100,Mayank
